Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (?C),Season,Household Size
468,Oven,0.5,1:15,22-04-2023,10,Spring,4
390,Washing Machine,1.24,21:33,25-01-2023,23.6,Winter,1
373,Heater,3.92,18:36,04-02-2023,24.3,Winter,2
461,Lights,0.87,12:26,18-06-2023,36.7,Spring,1
182,Lights,1.62,18:37,13-06-2023,8.5,Spring,1
404,Lights,0.83,23:18,30-04-2023,7.4,Spring,2
166,Air Conditioning,2.2,16:37,09-04-2023,20.7,Spring,3
313,Washing Machine,1.98,19:18,18-04-2023,34.3,Spring,3
441,Heater,4.05,6:31,03-05-2023,18.7,Spring,2
414,Fridge,0.41,1:42,22-06-2023,26.6,Spring,4
357,Fridge,0.5,1:22,03-03-2023,-7.3,Winter,1
151,TV,0.94,7:21,25-06-2023,5.2,Spring,2
412,Washing Machine,0.57,7:23,27-06-2023,31.2,Spring,5
128,Air Conditioning,4.27,4:16,22-04-2023,13.2,Spring,5
199,Lights,0.45,12:25,03-01-2023,9.6,Winter,5
237,Computer,1.86,21:37,28-01-2023,0.8,Winter,3
386,Lights,1.68,19:47,21-05-2023,4.8,Spring,1
250,Washing Machine,1.72,15:29,10-06-2023,-0.8,Spring,1
435,Washing Machine,1.93,18:45,04-05-2023,2,Spring,1
107,Dishwasher,1.67,23:04,10-04-2023,34.6,Spring,3
221,Dishwasher,1.02,22:15,21-05-2023,9.9,Spring,1
147,Washing Machine,1.51,22:18,18-06-2023,16.6,Spring,4
325,Lights,0.39,23:09,29-04-2023,19.1,Spring,4
239,TV,0.37,21:53,07-02-2023,13.8,Winter,2
371,Air Conditioning,3.97,4:23,27-03-2023,27.1,Winter,5
222,TV,0.57,2:30,23-01-2023,9.8,Winter,3
293,Oven,1.34,10:38,14-01-2023,25,Winter,2
61,Washing Machine,1.62,21:54,12-03-2023,21.8,Winter,2
468,Microwave,1.05,23:07,24-04-2023,-4.5,Spring,3
229,TV,1.04,21:03,14-02-2023,26,Winter,2
184,Computer,0.71,12:48,27-05-2023,-5.4,Spring,2
311,Fridge,0.39,19:57,06-04-2023,-4.5,Spring,4
256,Microwave,1.86,17:46,06-04-2023,29.7,Spring,2
451,Heater,4.75,11:39,23-04-2023,8.1,Spring,2
255,Washing Machine,1.51,6:05,22-05-2023,-4.1,Spring,4
474,Fridge,0.23,3:39,10-06-2023,23,Spring,5
373,Lights,1.14,6:56,20-03-2023,22.3,Winter,3
493,Heater,2.71,8:36,04-02-2023,26.2,Winter,2
34,Air Conditioning,4.74,15:19,30-06-2023,-6,Spring,3
158,Lights,0.51,20:00,29-03-2023,21.7,Winter,1
72,Washing Machine,1.51,4:15,02-03-2023,1.5,Winter,3
301,Lights,1.61,6:34,02-02-2023,27.6,Winter,4
287,Washing Machine,0.23,21:25,23-03-2023,26.6,Winter,1
174,TV,1.66,21:18,12-03-2023,-2.4,Winter,5
418,Air Conditioning,4.04,16:50,22-02-2023,30.8,Winter,1
459,Dishwasher,0.65,9:31,02-04-2023,17.2,Spring,1
469,Microwave,1.23,5:55,14-02-2023,-2.8,Winter,2
118,Oven,1.05,18:53,02-02-2023,4.5,Winter,2
73,Dishwasher,0.5,6:00,19-04-2023,23.9,Spring,1
429,Air Conditioning,2.67,5:36,07-03-2023,29.8,Winter,3
428,Air Conditioning,3.53,22:58,05-06-2023,20.6,Spring,4
464,Air Conditioning,2.93,23:43,28-02-2023,29,Winter,3
344,Heater,2.31,17:15,20-03-2023,3.5,Winter,4
248,TV,0.92,0:52,15-04-2023,-6.5,Spring,1
497,TV,0.75,1:31,06-04-2023,21.4,Spring,2
331,Lights,0.66,19:11,13-02-2023,9.2,Winter,5
41,Microwave,0.85,19:53,21-02-2023,-7.4,Winter,3
325,Fridge,0.36,23:07,21-01-2023,13.1,Winter,3
13,Fridge,0.48,13:04,18-03-2023,31.9,Winter,4
469,Air Conditioning,4.47,14:05,01-01-2023,25.5,Winter,2
136,Dishwasher,1.5,23:20,15-04-2023,20.9,Spring,2
407,Lights,1.22,21:44,25-05-2023,9.6,Spring,4
291,Air Conditioning,3.64,8:53,17-03-2023,21.9,Winter,3
286,Air Conditioning,3.74,21:44,27-05-2023,35,Spring,3
87,Dishwasher,1.39,23:12,16-02-2023,31.9,Winter,5
51,Washing Machine,1.2,19:00,18-04-2023,8.4,Spring,1
446,TV,1.68,13:50,20-06-2023,-9.9,Spring,3
35,Air Conditioning,3.63,0:00,14-05-2023,6,Spring,4
204,Microwave,1.7,16:22,11-03-2023,15.9,Winter,4
82,TV,1.91,17:31,17-05-2023,39.6,Spring,4
402,Washing Machine,1.96,13:44,07-03-2023,3,Winter,2
50,TV,0.72,18:37,13-06-2023,17,Spring,3
141,Microwave,1.66,17:11,23-02-2023,-0.8,Winter,3
318,Lights,1.58,13:58,05-01-2023,10.9,Winter,3
143,Washing Machine,1.02,11:22,21-03-2023,15.7,Winter,4
252,Lights,0.6,12:04,17-06-2023,-7.1,Spring,1
213,Air Conditioning,3.32,20:52,13-06-2023,28.3,Spring,2
349,Computer,0.32,0:36,14-01-2023,-6,Winter,5
382,TV,1.18,8:45,03-04-2023,5.4,Spring,1
492,TV,1.96,8:28,22-01-2023,26.7,Winter,1
238,Fridge,0.11,13:23,20-04-2023,38.1,Spring,5
286,TV,0.9,23:02,27-02-2023,4.4,Winter,4
431,Heater,4.7,12:39,29-04-2023,10.2,Spring,1
99,Washing Machine,1.66,13:05,04-05-2023,39.4,Spring,5
347,Lights,1.73,16:47,08-02-2023,18.9,Winter,1
306,Computer,1.87,3:54,06-02-2023,32.2,Winter,2
153,Microwave,1.11,19:32,14-02-2023,30.3,Winter,1
361,Heater,2.69,23:52,15-04-2023,12.7,Spring,4
428,Dishwasher,0.55,18:52,28-05-2023,17.8,Spring,1
216,Washing Machine,1.88,19:23,13-04-2023,22.7,Spring,1
225,Dishwasher,1.95,4:02,22-01-2023,27,Winter,5
311,Dishwasher,1.75,23:13,17-06-2023,29.1,Spring,2
261,TV,0.3,18:30,29-03-2023,36.9,Winter,2
63,Heater,2.84,13:24,14-04-2023,6.4,Spring,4
116,Microwave,0.93,14:50,08-03-2023,34.2,Winter,5
120,Dishwasher,1.31,14:37,27-06-2023,15.7,Spring,5
29,Oven,0.59,8:25,06-04-2023,8,Spring,3
156,Washing Machine,1.95,0:34,14-06-2023,15,Spring,5
328,Microwave,1.12,16:35,21-05-2023,39.9,Spring,4
379,Microwave,1.96,0:22,04-04-2023,1.3,Spring,5
201,Dishwasher,1.65,4:05,06-01-2023,0.8,Winter,4
356,Microwave,0.83,16:08,15-01-2023,32.8,Winter,1
166,Computer,1.68,3:46,15-03-2023,-7.1,Winter,2
450,Air Conditioning,4.45,4:24,10-05-2023,24.1,Spring,2
83,Fridge,0.16,8:02,14-04-2023,39.6,Spring,1
78,Dishwasher,1.94,22:09,19-03-2023,14.5,Winter,5
276,Lights,0.61,22:07,22-04-2023,9.3,Spring,5
84,Heater,3.34,16:58,08-04-2023,0.1,Spring,3
132,Air Conditioning,4.38,11:16,06-05-2023,18.3,Spring,3
327,TV,1.94,4:31,05-05-2023,-8,Spring,3
24,Dishwasher,0.32,0:33,14-01-2023,29.4,Winter,1
488,Oven,1.09,13:22,12-02-2023,26.6,Winter,2
237,Oven,0.78,9:56,03-05-2023,34.7,Spring,5
388,Heater,2.21,5:05,27-03-2023,17.2,Winter,3
486,Computer,1.97,13:30,07-02-2023,4.5,Winter,4
229,Computer,1.63,0:45,19-02-2023,23.5,Winter,1
277,TV,1.55,10:41,08-02-2023,11.2,Winter,2
95,Lights,1.18,0:34,30-01-2023,22.8,Winter,1
139,Oven,1.24,19:05,10-05-2023,23.1,Spring,4
57,Air Conditioning,2.48,3:13,08-01-2023,26.2,Winter,1
259,Washing Machine,0.99,0:22,04-02-2023,9.8,Winter,2
324,Air Conditioning,2.99,19:55,09-04-2023,27.8,Spring,3
197,TV,0.94,2:17,09-02-2023,21.9,Winter,5
299,Oven,1.77,10:43,23-06-2023,38.7,Spring,4
356,Lights,0.5,9:34,31-01-2023,-5.3,Winter,4
81,Fridge,0.23,12:31,13-04-2023,24.2,Spring,1
14,TV,1.65,2:32,19-02-2023,-9.5,Winter,1
237,Washing Machine,1.37,14:04,06-06-2023,36.4,Spring,4
359,TV,0.22,18:45,17-01-2023,16.7,Winter,5
6,Air Conditioning,3.61,3:42,26-06-2023,39.3,Spring,1
129,Dishwasher,1.26,23:45,28-03-2023,-4.7,Winter,5
39,Heater,4.74,1:34,15-05-2023,11.7,Spring,5
340,Microwave,0.32,3:04,25-06-2023,-2.5,Spring,1
414,Microwave,1.51,12:21,25-04-2023,-9,Spring,5
384,Lights,1.72,10:42,23-01-2023,31.1,Winter,4
281,Air Conditioning,3.75,9:11,24-06-2023,9.6,Spring,4
148,Fridge,0.38,16:08,08-02-2023,10.2,Winter,1
164,Fridge,0.43,12:16,20-01-2023,6.8,Winter,3
469,Fridge,0.14,22:16,26-03-2023,34.6,Winter,2
276,Microwave,1.52,8:38,06-01-2023,30.8,Winter,1
348,Microwave,1.61,18:11,22-05-2023,31.1,Spring,3
67,Dishwasher,1.14,11:41,03-06-2023,-6.6,Spring,3
456,Lights,0.26,7:20,16-03-2023,30.7,Winter,3
224,Computer,1.04,0:04,12-02-2023,14.7,Winter,3
471,Fridge,0.12,18:43,15-04-2023,23.6,Spring,5
500,Heater,2.53,15:27,17-06-2023,11.6,Spring,3
43,Dishwasher,1.68,8:58,04-02-2023,-4.5,Winter,2
66,Air Conditioning,2.67,17:03,06-06-2023,38,Spring,1
45,Washing Machine,0.39,13:03,21-03-2023,-4.1,Winter,1
303,Microwave,1.61,19:58,15-06-2023,36.2,Spring,3
429,Air Conditioning,2.57,20:39,21-05-2023,1.1,Spring,3
136,Heater,2.78,7:11,25-01-2023,31.7,Winter,1
49,Heater,2.04,8:50,09-04-2023,28.1,Spring,1
131,Lights,1.53,1:19,21-06-2023,26.6,Spring,4
76,Fridge,0.23,6:37,12-06-2023,23.7,Spring,1
161,Dishwasher,1.91,4:37,16-03-2023,24.1,Winter,1
439,Dishwasher,1.65,8:28,15-05-2023,15.4,Spring,4
187,Microwave,0.79,16:40,24-04-2023,36.3,Spring,3
25,TV,0.75,11:20,01-05-2023,32.7,Spring,3
357,Microwave,0.4,3:23,07-04-2023,34,Spring,5
5,Fridge,0.32,3:34,02-01-2023,-9.9,Winter,4
90,Fridge,0.12,8:33,05-01-2023,-4.7,Winter,3
142,Air Conditioning,3.39,10:39,20-02-2023,23,Winter,3
95,Computer,0.25,9:49,20-04-2023,-0.6,Spring,5
252,Heater,3.16,12:03,12-05-2023,-2,Spring,2
165,Oven,0.66,20:37,14-01-2023,27.2,Winter,5
475,Lights,1.85,17:26,10-02-2023,-0.8,Winter,1
137,Dishwasher,1.41,23:38,04-01-2023,17.3,Winter,4
23,Washing Machine,1.05,3:02,27-02-2023,-2.8,Winter,2
47,Dishwasher,1.63,4:21,04-04-2023,1.3,Spring,3
247,TV,0.4,15:16,17-06-2023,-1.7,Spring,2
315,Lights,0.28,16:37,19-06-2023,26.2,Spring,5
193,Washing Machine,0.99,4:53,11-06-2023,36,Spring,4
139,Heater,2.91,7:50,23-06-2023,18.4,Spring,3
143,Fridge,0.15,6:32,13-05-2023,4.7,Spring,2
329,Lights,1.99,22:33,19-06-2023,24.4,Spring,3
333,Lights,1.33,4:04,23-03-2023,-5.9,Winter,4
200,TV,0.47,9:45,08-05-2023,19.4,Spring,1
269,Dishwasher,1.63,7:01,17-05-2023,28,Spring,1
178,Fridge,0.15,15:28,10-06-2023,10.8,Spring,2
120,Fridge,0.32,3:41,22-06-2023,24.6,Spring,5
492,Washing Machine,0.39,16:55,21-04-2023,18,Spring,4
127,Computer,0.88,2:40,22-04-2023,0.2,Spring,5
432,Heater,2.02,15:16,04-04-2023,12.2,Spring,1
492,Oven,1.22,18:03,03-01-2023,-0.8,Winter,4
475,Dishwasher,0.45,23:54,08-03-2023,35.7,Winter,3
21,TV,1.03,7:41,15-06-2023,4.4,Spring,4
290,Washing Machine,0.65,19:41,31-03-2023,25,Winter,3
417,Fridge,0.16,22:25,17-05-2023,-6.4,Spring,3
200,Washing Machine,0.77,6:30,29-03-2023,23.3,Winter,4
477,Oven,0.61,0:24,18-06-2023,27.5,Spring,1
142,Dishwasher,1.02,17:44,15-02-2023,21.2,Winter,5
331,Heater,3.82,19:25,05-02-2023,-5.8,Winter,2
165,Computer,1.76,6:30,16-06-2023,7.3,Spring,1
358,Microwave,1.73,23:23,06-06-2023,38.4,Spring,4
95,Washing Machine,0.78,10:30,22-06-2023,0.9,Spring,1
318,Computer,0.6,18:15,24-06-2023,-6.4,Spring,4
126,Lights,0.71,22:58,25-04-2023,8.4,Spring,1
126,Computer,0.26,16:03,15-04-2023,4.7,Spring,2
206,Fridge,0.16,9:31,10-03-2023,20.2,Winter,3
360,Computer,0.58,19:51,03-02-2023,22.7,Winter,3
150,Lights,0.39,22:59,17-06-2023,33.3,Spring,5
448,Microwave,0.28,6:08,28-02-2023,-7,Winter,4
146,TV,0.5,12:26,22-02-2023,29.1,Winter,1
456,TV,1.18,21:39,21-06-2023,-2.9,Spring,2
44,Dishwasher,1.8,13:37,11-04-2023,33.8,Spring,3
418,Air Conditioning,2.18,10:19,02-05-2023,-2.7,Spring,5
357,Lights,0.36,1:24,29-03-2023,-0.7,Winter,3
100,Oven,0.44,21:50,29-03-2023,-3.8,Winter,5
132,Fridge,0.35,14:10,19-04-2023,37.4,Spring,4
186,Washing Machine,0.32,6:08,28-02-2023,29.1,Winter,5
387,Computer,1.69,14:48,14-03-2023,33.4,Winter,3
8,Microwave,1.43,7:31,17-01-2023,39.2,Winter,1
140,TV,0.48,20:30,06-04-2023,37,Spring,1
320,TV,0.9,12:28,17-03-2023,15.6,Winter,3
153,Heater,3.58,1:44,26-04-2023,29.3,Spring,4
103,Fridge,0.35,20:01,04-02-2023,34.2,Winter,5
127,TV,1.53,16:10,04-04-2023,14.9,Spring,3
482,Fridge,0.36,13:17,19-02-2023,13.8,Winter,3
239,Microwave,1.55,3:38,03-05-2023,-1.4,Spring,5
42,Dishwasher,1.33,23:13,30-04-2023,29.3,Spring,5
353,Washing Machine,0.71,2:52,05-05-2023,15.9,Spring,3
292,Oven,0.39,18:03,07-04-2023,9.4,Spring,5
450,Lights,1.84,6:28,25-04-2023,22.3,Spring,5
145,Dishwasher,1.66,8:52,19-01-2023,20,Winter,2
332,Oven,0.93,9:35,28-06-2023,36.9,Spring,4
384,Fridge,0.36,4:19,14-03-2023,11.6,Winter,4
469,Washing Machine,1.02,23:34,30-01-2023,9.7,Winter,5
247,Air Conditioning,3.06,12:23,11-03-2023,-5.4,Winter,1
472,Fridge,0.39,16:43,27-02-2023,31.1,Winter,5
219,TV,0.31,16:51,01-05-2023,26.2,Spring,3
263,Dishwasher,0.85,19:24,11-03-2023,32.9,Winter,2
118,Fridge,0.45,3:48,03-06-2023,29,Spring,3
71,Heater,2.07,1:53,20-06-2023,33.8,Spring,3
196,TV,1.24,13:40,11-03-2023,20.7,Winter,4
413,Lights,1.53,10:11,17-06-2023,20.9,Spring,3
265,Microwave,0.38,13:34,22-02-2023,19.9,Winter,1
120,Computer,1.37,16:18,20-04-2023,-2.9,Spring,5
204,Microwave,0.8,1:35,11-06-2023,21,Spring,2
398,Fridge,0.31,4:25,25-04-2023,-7,Spring,1
154,Oven,0.84,6:52,17-02-2023,37.5,Winter,5
405,Oven,1.37,3:34,10-05-2023,22,Spring,5
151,Fridge,0.47,2:03,01-02-2023,25.2,Winter,4
16,Dishwasher,1.66,1:12,12-03-2023,33.4,Winter,1
447,Fridge,0.49,17:30,13-04-2023,14.8,Spring,4
411,Washing Machine,1.51,21:55,25-04-2023,5,Spring,3
50,Heater,2.62,8:53,28-05-2023,6.9,Spring,4
279,Microwave,1.72,22:03,01-04-2023,34.2,Spring,2
44,Computer,1.02,9:46,04-05-2023,39.4,Spring,3
257,Dishwasher,1.08,13:52,25-04-2023,-1.4,Spring,2
431,Dishwasher,1.13,0:40,05-01-2023,-6.5,Winter,1
359,Heater,2.3,21:48,11-03-2023,22.2,Winter,1
43,Dishwasher,0.38,2:08,19-04-2023,37.1,Spring,4
65,Heater,3.25,10:13,12-04-2023,36.5,Spring,2
96,TV,1.4,15:25,26-04-2023,2.7,Spring,2
306,Oven,1.15,2:05,01-06-2023,32.9,Spring,3
257,Microwave,1.29,7:46,09-03-2023,28.7,Winter,3
437,Lights,0.9,1:15,08-06-2023,-1.4,Spring,5
224,Air Conditioning,4.29,22:59,19-02-2023,14.8,Winter,1
149,Washing Machine,0.68,20:03,19-03-2023,5.8,Winter,2
222,Washing Machine,1.3,6:09,29-06-2023,-6.1,Spring,4
249,Heater,3.21,23:39,04-04-2023,18.7,Spring,2
233,Dishwasher,1.7,14:56,19-04-2023,6.3,Spring,3
325,Microwave,1.49,1:24,22-05-2023,16.7,Spring,5
318,Washing Machine,0.95,1:34,22-03-2023,37.6,Winter,5
422,Microwave,0.58,18:11,30-04-2023,29.3,Spring,5
103,Lights,1.01,8:01,29-01-2023,-9,Winter,3
409,Washing Machine,1.44,14:05,23-03-2023,-2.7,Winter,3
23,Heater,4.68,18:00,05-04-2023,3.2,Spring,4
84,Computer,1.94,2:58,17-06-2023,33.4,Spring,2
287,Air Conditioning,3.56,9:19,15-05-2023,-4.6,Spring,5
318,TV,0.97,20:31,22-03-2023,6.9,Winter,5
63,Fridge,0.34,20:11,03-01-2023,4.5,Winter,1
262,Washing Machine,1.18,3:56,29-06-2023,12.6,Spring,3
466,Washing Machine,1.85,5:30,04-05-2023,24.4,Spring,2
445,Dishwasher,1.07,1:27,16-05-2023,2.7,Spring,4
489,Lights,0.36,16:38,21-02-2023,15,Winter,5
389,Dishwasher,0.34,6:37,29-06-2023,18.8,Spring,3
127,Heater,4.54,18:39,11-04-2023,32.7,Spring,1
294,Washing Machine,1.52,15:09,10-06-2023,8.6,Spring,3
358,Washing Machine,1.28,5:29,11-01-2023,-0.8,Winter,3
144,Washing Machine,0.28,23:36,05-02-2023,24.7,Winter,2
112,Washing Machine,1.58,15:33,20-01-2023,21.8,Winter,3
453,Washing Machine,1.87,17:47,16-05-2023,34.3,Spring,4
211,Microwave,0.85,13:21,28-06-2023,-6.9,Spring,4
108,Lights,0.7,11:55,20-02-2023,30.9,Winter,2
100,Washing Machine,0.61,8:56,26-03-2023,-1.5,Winter,4
469,Washing Machine,0.61,4:35,26-02-2023,37.5,Winter,3
372,Microwave,1.32,11:33,02-02-2023,-6.8,Winter,5
208,Lights,0.21,16:13,19-06-2023,-5.6,Spring,3
442,Microwave,0.35,2:45,05-05-2023,36.7,Spring,4
336,Microwave,0.84,21:18,05-03-2023,28.3,Winter,1
263,Air Conditioning,4.64,3:55,17-01-2023,-8.1,Winter,2
467,Lights,1.9,8:40,30-04-2023,-0.4,Spring,2
445,TV,0.6,6:54,12-06-2023,14.3,Spring,3
492,Washing Machine,1.76,9:24,03-04-2023,3.3,Spring,2
306,Oven,1.79,4:06,31-05-2023,3.7,Spring,5
349,Heater,4.09,5:44,13-01-2023,7.7,Winter,2
41,Dishwasher,1.24,11:25,29-04-2023,8.7,Spring,2
6,Oven,0.7,19:09,17-04-2023,39.6,Spring,2
246,Fridge,0.45,20:33,07-03-2023,6.4,Winter,5
51,Air Conditioning,5,14:48,19-05-2023,-9.4,Spring,1
198,Air Conditioning,3.67,19:04,19-04-2023,12.8,Spring,1
354,Washing Machine,0.79,13:17,24-03-2023,18.9,Winter,5
77,TV,0.41,2:24,03-03-2023,0.7,Winter,5
373,Oven,0.5,17:23,06-02-2023,14.1,Winter,1
134,Microwave,1.23,3:11,29-04-2023,28.6,Spring,2
107,Computer,1.96,11:29,17-05-2023,19.5,Spring,4
117,Heater,3.57,23:15,08-04-2023,15.1,Spring,5
187,Dishwasher,1.05,13:57,28-04-2023,30.6,Spring,1
83,Fridge,0.33,10:16,14-06-2023,21.1,Spring,1
72,Dishwasher,0.26,2:44,11-03-2023,-4.9,Winter,5
455,Dishwasher,1.64,22:22,04-01-2023,11.4,Winter,3
266,TV,1.61,5:36,29-03-2023,26.5,Winter,2
402,Oven,1.42,9:10,23-05-2023,-2.3,Spring,1
359,Lights,0.95,16:19,20-03-2023,18.4,Winter,1
212,Fridge,0.12,14:14,30-05-2023,16.2,Spring,5
234,Dishwasher,1.93,5:04,15-02-2023,20.1,Winter,4
405,Heater,2.69,11:01,05-05-2023,26.3,Spring,3
83,Lights,1.27,12:13,26-05-2023,-9.4,Spring,4
28,Dishwasher,0.64,16:02,25-04-2023,22,Spring,5
256,Air Conditioning,4.2,20:37,16-01-2023,33.8,Winter,2
484,Fridge,0.27,13:02,06-01-2023,29.9,Winter,2
70,TV,1.15,3:52,09-04-2023,14.3,Spring,4
194,TV,1.8,11:48,04-03-2023,1.4,Winter,4
121,Heater,4.97,5:06,04-01-2023,-5.9,Winter,3
257,Dishwasher,0.89,7:03,22-03-2023,2.5,Winter,4
447,Heater,2.2,10:54,19-04-2023,7.9,Spring,4
479,Microwave,1.48,9:28,07-06-2023,35.4,Spring,3
429,Dishwasher,0.34,15:34,30-06-2023,38.9,Spring,1
339,Washing Machine,1.96,11:55,13-03-2023,-2.6,Winter,3
231,Washing Machine,1.43,23:58,12-03-2023,14.7,Winter,1
48,Microwave,1.9,8:10,06-04-2023,16.4,Spring,3
193,Washing Machine,0.89,11:00,07-05-2023,20.1,Spring,5
392,Computer,0.98,4:40,01-06-2023,39.6,Spring,4
197,Lights,1.76,4:07,28-06-2023,0.7,Spring,3
180,Fridge,0.49,6:52,26-06-2023,16.7,Spring,2
143,TV,1.11,7:48,20-05-2023,31.9,Spring,3
239,Oven,1.19,16:59,15-05-2023,4.4,Spring,3
57,Heater,2.91,16:27,25-01-2023,-2.8,Winter,3
225,Air Conditioning,2.98,12:02,04-01-2023,-3.5,Winter,4
85,Washing Machine,1.19,14:04,02-01-2023,31.4,Winter,2
11,Lights,1.42,18:39,11-05-2023,8.9,Spring,2
499,TV,1.13,17:26,13-04-2023,4.5,Spring,5
401,TV,1.23,17:55,10-06-2023,31.2,Spring,2
58,Oven,0.34,15:47,07-04-2023,9.3,Spring,3
91,TV,0.87,5:25,08-01-2023,9.5,Winter,1
102,TV,1.42,4:03,02-05-2023,28.8,Spring,5
118,Washing Machine,0.94,21:14,10-03-2023,24.1,Winter,2
170,Lights,0.48,7:40,11-01-2023,1.5,Winter,1
8,Microwave,1.19,19:11,02-05-2023,22.6,Spring,3
425,Air Conditioning,4.42,19:42,18-03-2023,5.4,Winter,5
388,TV,0.24,12:17,30-06-2023,29.5,Spring,2
56,Air Conditioning,4.44,20:56,29-06-2023,-0.3,Spring,1
102,Air Conditioning,3.63,7:53,16-05-2023,17.9,Spring,5
224,Washing Machine,1.63,11:53,20-03-2023,14.6,Winter,3
124,TV,1.58,22:37,12-03-2023,28.9,Winter,4
231,Oven,1.51,10:11,28-06-2023,26.9,Spring,4
251,Heater,2.31,5:42,17-03-2023,37.6,Winter,3
274,Washing Machine,0.29,16:42,14-05-2023,18.6,Spring,5
181,Microwave,0.98,20:57,14-02-2023,4.7,Winter,3
478,Heater,2.27,18:02,15-01-2023,36.6,Winter,3
67,TV,1.17,22:06,25-02-2023,31.9,Winter,3
420,Fridge,0.1,16:52,27-04-2023,34.3,Spring,2
211,Computer,1.86,18:01,30-04-2023,29,Spring,5
454,Oven,0.39,16:33,04-01-2023,20.6,Winter,2
369,Computer,0.44,19:50,24-01-2023,16.7,Winter,5
257,Lights,1.2,6:49,01-05-2023,19.7,Spring,4
156,Computer,1.74,3:59,20-04-2023,22.7,Spring,2
341,Dishwasher,1.61,9:01,11-06-2023,18.4,Spring,4
28,Air Conditioning,2.11,13:36,14-06-2023,29.9,Spring,2
240,Fridge,0.25,5:48,15-06-2023,39.8,Spring,2
215,Washing Machine,0.39,15:58,06-05-2023,6.2,Spring,5
124,Computer,0.2,16:18,28-06-2023,37.4,Spring,5
456,Dishwasher,0.66,11:24,31-01-2023,-0.6,Winter,1
140,Lights,0.96,3:22,18-05-2023,30.2,Spring,2
476,Fridge,0.4,10:10,18-03-2023,-0.9,Winter,3
160,Microwave,1.79,2:26,15-02-2023,32.6,Winter,5
18,Lights,1.14,2:57,12-02-2023,14.8,Winter,5
324,Washing Machine,1.18,15:08,25-03-2023,35.1,Winter,1
292,Lights,0.34,9:13,13-05-2023,11,Spring,3
78,Fridge,0.26,0:46,10-01-2023,-0.6,Winter,4
380,TV,1.66,18:48,17-03-2023,24.1,Winter,4
372,Fridge,0.21,11:07,11-03-2023,16.7,Winter,2
82,Washing Machine,0.92,0:54,02-03-2023,10.4,Winter,4
339,Air Conditioning,3.8,23:59,08-03-2023,37.9,Winter,1
92,Oven,0.36,2:25,20-04-2023,1,Spring,4
337,Air Conditioning,2.72,8:32,21-01-2023,-9.5,Winter,1
112,Lights,1.69,1:08,03-01-2023,-7.9,Winter,2
193,Oven,1.93,11:08,15-06-2023,-6.3,Spring,2
130,Dishwasher,0.33,13:02,24-06-2023,-0.6,Spring,3
266,Computer,1.23,4:42,09-04-2023,-5.5,Spring,2
307,Lights,0.69,9:00,11-05-2023,36.6,Spring,3
200,Dishwasher,1.27,8:37,23-05-2023,28.5,Spring,5
322,Lights,1.58,5:56,23-05-2023,-7.5,Spring,2
54,Computer,1.69,23:13,25-06-2023,16.5,Spring,2
435,Computer,1.01,17:02,07-04-2023,14.8,Spring,4
499,TV,1.67,8:21,24-01-2023,29.1,Winter,4
480,Fridge,0.3,10:30,01-01-2023,22.4,Winter,5
195,Dishwasher,0.66,19:35,05-01-2023,22.3,Winter,4
45,Lights,1.57,3:41,04-04-2023,10.6,Spring,4
172,Air Conditioning,4.5,23:03,28-04-2023,23.4,Spring,4
228,Dishwasher,1.31,0:23,04-03-2023,33.9,Winter,2
135,Heater,3.49,23:55,28-06-2023,14,Spring,4
298,Dishwasher,1.39,3:58,10-06-2023,15.2,Spring,3
188,Dishwasher,1.8,6:45,10-05-2023,22.9,Spring,4
64,Computer,1.9,3:52,15-04-2023,37,Spring,4
184,Microwave,0.33,14:44,06-02-2023,35.4,Winter,2
264,Heater,4.81,1:38,04-04-2023,7.7,Spring,2
68,Heater,4.11,19:28,10-06-2023,28.5,Spring,2
59,Fridge,0.44,7:07,19-04-2023,18.8,Spring,4
284,Oven,0.95,15:06,11-01-2023,-8.5,Winter,1
155,Lights,1.36,12:15,23-03-2023,3,Winter,2
123,TV,1.63,20:15,24-05-2023,-5.7,Spring,4
433,Heater,3.82,0:51,15-03-2023,37.7,Winter,2
69,TV,1.62,5:54,14-02-2023,-7.2,Winter,5
445,Air Conditioning,3.54,14:50,22-06-2023,27.5,Spring,3
42,Microwave,1.88,0:32,03-02-2023,-5.2,Winter,5
405,Fridge,0.13,5:35,17-05-2023,16.6,Spring,5
181,Lights,1.11,4:00,01-06-2023,4.9,Spring,5
492,Microwave,0.46,6:36,11-03-2023,12.4,Winter,1
25,Oven,1.66,2:50,04-05-2023,14.2,Spring,1
267,Washing Machine,0.83,5:36,01-02-2023,19,Winter,4
460,Microwave,1.91,13:45,23-03-2023,-8.6,Winter,1
478,Oven,1.82,7:40,25-05-2023,27.7,Spring,2
376,Computer,1.26,1:16,08-04-2023,-0.5,Spring,1
472,Fridge,0.42,17:07,12-04-2023,22.3,Spring,1
147,Lights,1.5,21:25,27-01-2023,19.9,Winter,4
12,Dishwasher,0.7,23:13,05-03-2023,28.3,Winter,2
1,Washing Machine,1.34,12:28,29-04-2023,10.2,Spring,2
441,Heater,4.28,0:02,03-01-2023,11.5,Winter,2
235,Heater,2.55,22:41,12-06-2023,12.3,Spring,3
156,Oven,1.31,18:36,31-05-2023,16.1,Spring,2
